raw_word	normalized	zipf_frequency	reason
vol2	vol2	1.180000	contains_digit
acb.com	acb.com	1.180000	malformed_after_normalization
billy's	billy's	1.180000	malformed_after_normalization
blog.com	blog.com	1.180000	malformed_after_normalization
brown's	brown's	1.180000	malformed_after_normalization
c.d.e	c.d.e	1.180000	malformed_after_normalization
cooper's	cooper's	1.180000	malformed_after_normalization
dc's	dc's	1.180000	malformed_after_normalization
de.los	de.los	1.180000	malformed_after_normalization
dell'uomo	dell'uomo	1.180000	malformed_after_normalization
e.p.s	e.p.s	1.180000	malformed_after_normalization
en.el	en.el	1.180000	malformed_after_normalization
globo.com	globo.com	1.180000	malformed_after_normalization
m.d.c	m.d.c	1.180000	malformed_after_normalization
pa'los	pa'los	1.180000	malformed_after_normalization
que's	que's	1.180000	malformed_after_normalization
simon's	simon's	1.180000	malformed_after_normalization
t.g.i	t.g.i	1.180000	malformed_after_normalization
tomorrow's	tomorrow's	1.180000	malformed_after_normalization
u.n.c.l.e	u.n.c.l.e	1.180000	malformed_after_normalization
u.t.m	u.t.m	1.180000	malformed_after_normalization
για	για	1.180000	malformed_after_normalization
ь	ь	1.180000	malformed_after_normalization
א	א	1.180000	malformed_after_normalization
ᴗ	ᴗ	1.180000	malformed_after_normalization
⭕	⭕	1.180000	malformed_after_normalization
🍄	🍄	1.180000	malformed_after_normalization
🐂	🐂	1.180000	malformed_after_normalization
🐮	🐮	1.180000	malformed_after_normalization
🐰	🐰	1.180000	malformed_after_normalization
👺	👺	1.180000	malformed_after_normalization
📈	📈	1.180000	malformed_after_normalization
🔞	🔞	1.180000	malformed_after_normalization
🤰	🤰	1.180000	malformed_after_normalization
🥶	🥶	1.180000	malformed_after_normalization
0,000m	0,000m	1.170000	contains_digit
00000,00	00000,00	1.170000	contains_digit
000kmh	000kmh	1.170000	contains_digit
00x9	00x9	1.170000	contains_digit
2d6	2d6	1.170000	contains_digit
2lts	2lts	1.170000	contains_digit
3mg	3mg	1.170000	contains_digit
3no	3no	1.170000	contains_digit
ad3	ad3	1.170000	contains_digit
aw00	aw00	1.170000	contains_digit
ce1	ce1	1.170000	contains_digit
cf6	cf6	1.170000	contains_digit
cs5	cs5	1.170000	contains_digit
iphone7	iphone7	1.170000	contains_digit
lifepo4	lifepo4	1.170000	contains_digit
lu2	lu2	1.170000	contains_digit
mb1	mb1	1.170000	contains_digit
mx2	mx2	1.170000	contains_digit
np000	np000	1.170000	contains_digit
pm0,0	pm0,0	1.170000	contains_digit
pp00	pp00	1.170000	contains_digit
rh00	rh00	1.170000	contains_digit
ro00	ro00	1.170000	contains_digit
sn2	sn2	1.170000	contains_digit
ta3	ta3	1.170000	contains_digit
tr1	tr1	1.170000	contains_digit
tv6	tv6	1.170000	contains_digit
web0.0	web0.0	1.170000	contains_digit
β1	β1	1.170000	contains_digit
adam's	adam's	1.170000	malformed_after_normalization
allí­	alli­	1.170000	malformed_after_normalization
amazon.com.mx	amazon.com.mx	1.170000	malformed_after_normalization
anthony's	anthony's	1.170000	malformed_after_normalization
everyone's	everyone's	1.170000	malformed_after_normalization
i.e.d	i.e.d	1.170000	malformed_after_normalization
mel's	mel's	1.170000	malformed_after_normalization
país.la	pais.la	1.170000	malformed_after_normalization
sister's	sister's	1.170000	malformed_after_normalization
u.n.a	u.n.a	1.170000	malformed_after_normalization
δε	δε	1.170000	malformed_after_normalization
мне	мне	1.170000	malformed_after_normalization
ה	ה	1.170000	malformed_after_normalization
بنت	بنت	1.170000	malformed_after_normalization
✖️	✖	1.170000	malformed_after_normalization
❍	❍	1.170000	malformed_after_normalization
三	三	1.170000	malformed_after_normalization
🎃	🎃	1.170000	malformed_after_normalization
🐎	🐎	1.170000	malformed_after_normalization
👨‍👩‍👧‍👦	👨‍👩‍👧‍👦	1.170000	malformed_after_normalization
💆🏻‍♂️	💆🏻‍♂	1.170000	malformed_after_normalization
💬	💬	1.170000	malformed_after_normalization
📦	📦	1.170000	malformed_after_normalization
es@s	es@s	1.170000	url_or_email
interesad@s	interesad@s	1.170000	url_or_email
0000_	0000_	1.160000	contains_digit
000de	000de	1.160000	contains_digit
000euros	000euros	1.160000	contains_digit
000khz	000khz	1.160000	contains_digit
000ma	000ma	1.160000	contains_digit
00ab	00ab	1.160000	contains_digit
00kv	00kv	1.160000	contains_digit
0mm	0mm	1.160000	contains_digit
0tra	0tra	1.160000	contains_digit
1mbps	1mbps	1.160000	contains_digit
1ss	1ss	1.160000	contains_digit
2cr	2cr	1.160000	contains_digit
2t00	2t00	1.160000	contains_digit
3x000	3x000	1.160000	contains_digit
9de	9de	1.160000	contains_digit
a7x	a7x	1.160000	contains_digit
ahora00	ahora00	1.160000	contains_digit
amlo0000	amlo0000	1.160000	contains_digit
cd5	cd5	1.160000	contains_digit
cx5	cx5	1.160000	contains_digit
dt00	dt00	1.160000	contains_digit
espn3	espn3	1.160000	contains_digit
fe3	fe3	1.160000	contains_digit
g00000000	g00000000	1.160000	contains_digit
h3o	h3o	1.160000	contains_digit
hero5	hero5	1.160000	contains_digit
ios7	ios7	1.160000	contains_digit
kh3	kh3	1.160000	contains_digit
m00x	m00x	1.160000	contains_digit
mi9	mi9	1.160000	contains_digit
qe2	qe2	1.160000	contains_digit
rx00	rx00	1.160000	contains_digit
̮̮̃		1.160000	empty
a.z	a.z	1.160000	malformed_after_normalization
anne's	anne's	1.160000	malformed_after_normalization
articulo.oa	articulo.oa	1.160000	malformed_after_normalization
com_content	com_content	1.160000	malformed_after_normalization
death's	death's	1.160000	malformed_after_normalization
doctor's	doctor's	1.160000	malformed_after_normalization
e.mail	e.mail	1.160000	malformed_after_normalization
en.la	en.la	1.160000	malformed_after_normalization
guy's	guy's	1.160000	malformed_after_normalization
i.n	i.n	1.160000	malformed_after_normalization
lover's	lover's	1.160000	malformed_after_normalization
milenio.com	milenio.com	1.160000	malformed_after_normalization
o'byrne	o'byrne	1.160000	malformed_after_normalization
o.v.n.i	o.v.n.i	1.160000	malformed_after_normalization
p.p.m	p.p.m	1.160000	malformed_after_normalization
qur'an	qur'an	1.160000	malformed_after_normalization
r.a.p	r.a.p	1.160000	malformed_after_normalization
robots.txt	robots.txt	1.160000	malformed_after_normalization
roma's	roma's	1.160000	malformed_after_normalization
s.vii	s.vii	1.160000	malformed_after_normalization
sid'ahmed	sid'ahmed	1.160000	malformed_after_normalization
taylor's	taylor's	1.160000	malformed_after_normalization
w.a.s.p	w.a.s.p	1.160000	malformed_after_normalization
watt's	watt's	1.160000	malformed_after_normalization
yapım	yapım	1.160000	malformed_after_normalization
ɑ	ɑ	1.160000	malformed_after_normalization
день	день	1.160000	malformed_after_normalization
се	се	1.160000	malformed_after_normalization
так	так	1.160000	malformed_after_normalization
إلى	الى	1.160000	malformed_after_normalization
↩️	↩	1.160000	malformed_after_normalization
┌	┌	1.160000	malformed_after_normalization
┐	┐	1.160000	malformed_after_normalization
☼	☼	1.160000	malformed_after_normalization
♛	♛	1.160000	malformed_after_normalization
✌🏽	✌🏽	1.160000	malformed_after_normalization
❣	❣	1.160000	malformed_after_normalization
🍅	🍅	1.160000	malformed_after_normalization
🚽	🚽	1.160000	malformed_after_normalization
www.pagina00	www.pagina00	1.160000	url_or_email
0.000,000	0.000,000	1.150000	contains_digit
0.0º	0.0º	1.150000	contains_digit
000es	000es	1.150000	contains_digit
00anos	00anos	1.150000	contains_digit
0f	0f	1.150000	contains_digit
0x00	0x00	1.150000	contains_digit
2en	2en	1.150000	contains_digit
3millones	3millones	1.150000	contains_digit
5mp	5mp	1.150000	contains_digit
7días	7dias	1.150000	contains_digit
bo1	bo1	1.150000	contains_digit
cs4	cs4	1.150000	contains_digit
ds2	ds2	1.150000	contains_digit
ets2	ets2	1.150000	contains_digit
ft2	ft2	1.150000	contains_digit
hc00	hc00	1.150000	contains_digit
hs00	hs00	1.150000	contains_digit
ie7	ie7	1.150000	contains_digit
marzo00	marzo00	1.150000	contains_digit
mt5	mt5	1.150000	contains_digit
pc2	pc2	1.150000	contains_digit
rb7	rb7	1.150000	contains_digit
rc000v	rc000v	1.150000	contains_digit
rg8	rg8	1.150000	contains_digit
rn7	rn7	1.150000	contains_digit
sha1	sha1	1.150000	contains_digit
ssj3	ssj3	1.150000	contains_digit
t3i	t3i	1.150000	contains_digit
tv4	tv4	1.150000	contains_digit
ud5	ud5	1.150000	contains_digit
v0.0.0	v0.0.0	1.150000	contains_digit
x00_00	x00_00	1.150000	contains_digit
bien.y	bien.y	1.150000	malformed_after_normalization
c.r.s	c.r.s	1.150000	malformed_after_normalization
d.n.a	d.n.a	1.150000	malformed_after_normalization
dialnet.unirioja.es	dialnet.unirioja.es	1.150000	malformed_after_normalization
hudson's	hudson's	1.150000	malformed_after_normalization
l.w	l.w	1.150000	malformed_after_normalization
mały	mały	1.150000	malformed_after_normalization
mba'e	mba'e	1.150000	malformed_after_normalization
o'bryan	o'bryan	1.150000	malformed_after_normalization
p.a.s.o	p.a.s.o	1.150000	malformed_after_normalization
prince's	prince's	1.150000	malformed_after_normalization
rocky's	rocky's	1.150000	malformed_after_normalization
s.p.i	s.p.i	1.150000	malformed_after_normalization
sª	sª	1.150000	malformed_after_normalization
u.n.e.d	u.n.e.d	1.150000	malformed_after_normalization
viewtopic.php	viewtopic.php	1.150000	malformed_after_normalization
ə	ə	1.150000	malformed_after_normalization
σου	σου	1.150000	malformed_after_normalization
לא	לא	1.150000	malformed_after_normalization
عن	عن	1.150000	malformed_after_normalization
┳	┳	1.150000	malformed_after_normalization
た	た	1.150000	malformed_after_normalization
🐭	🐭	1.150000	malformed_after_normalization
💏	💏	1.150000	malformed_after_normalization
🚕	🚕	1.150000	malformed_after_normalization
0,0gb	0,0gb	1.140000	contains_digit
000.000.0	000.000.0	1.140000	contains_digit
0000con	0000con	1.140000	contains_digit
0000r	0000r	1.140000	contains_digit
0000ºc	0000ºc	1.140000	contains_digit
000kcal	000kcal	1.140000	contains_digit
000lb	000lb	1.140000	contains_digit
000pm	000pm	1.140000	contains_digit
00c000	00c000	1.140000	contains_digit
00lr	00lr	1.140000	contains_digit
00mpedia	00mpedia	1.140000	contains_digit
00mpx	00mpx	1.140000	contains_digit
00q00	00q00	1.140000	contains_digit
1re	1re	1.140000	contains_digit
1se	1se	1.140000	contains_digit
2o3	2o3	1.140000	contains_digit
3a4	3a4	1.140000	contains_digit
3meses	3meses	1.140000	contains_digit
3z	3z	1.140000	contains_digit
5x4	5x4	1.140000	contains_digit
9u	9u	1.140000	contains_digit
a000000	a000000	1.140000	contains_digit
adn00	adn00	1.140000	contains_digit
af00	af00	1.140000	contains_digit
ar0000	ar0000	1.140000	contains_digit
art00	art00	1.140000	contains_digit
at4	at4	1.140000	contains_digit
ca2m	ca2m	1.140000	contains_digit
cs1	cs1	1.140000	contains_digit
cxd4	cxd4	1.140000	contains_digit
fe00	fe00	1.140000	contains_digit
foto1	foto1	1.140000	contains_digit
foxp2	foxp2	1.140000	contains_digit
gt5	gt5	1.140000	contains_digit
hd00	hd00	1.140000	contains_digit
kredito00	kredito00	1.140000	contains_digit
mc0000	mc0000	1.140000	contains_digit
md00	md00	1.140000	contains_digit
mun2	mun2	1.140000	contains_digit
sa00	sa00	1.140000	contains_digit
sl000	sl000	1.140000	contains_digit
t4f	t4f	1.140000	contains_digit
ta1	ta1	1.140000	contains_digit
target2	target2	1.140000	contains_digit
te2	te2	1.140000	contains_digit
tt00	tt00	1.140000	contains_digit
︎		1.140000	empty
ado.net	ado.net	1.140000	malformed_after_normalization
avaaz.org	avaaz.org	1.140000	malformed_after_normalization
año.el	año.el	1.140000	malformed_after_normalization
años.la	años.la	1.140000	malformed_after_normalization
c.a.s	c.a.s	1.140000	malformed_after_normalization
c.de	c.de	1.140000	malformed_after_normalization
c.r.o	c.r.o	1.140000	malformed_after_normalization
chan's	chan's	1.140000	malformed_after_normalization
chang's	chang's	1.140000	malformed_after_normalization
dí­as	di­as	1.140000	malformed_after_normalization
ee.uu.a	ee.uu.a	1.140000	malformed_after_normalization
ee:uu	ee:uu	1.140000	malformed_after_normalization
f.a.a	f.a.a	1.140000	malformed_after_normalization
h.v	h.v	1.140000	malformed_after_normalization
i.e.p	i.e.p	1.140000	malformed_after_normalization
i.j	i.j	1.140000	malformed_after_normalization
i.r.p.f	i.r.p.f	1.140000	malformed_after_normalization
infolibre.es	infolibre.es	1.140000	malformed_after_normalization
james's	james's	1.140000	malformed_after_normalization
jørn	jørn	1.140000	malformed_after_normalization
l.q	l.q	1.140000	malformed_after_normalization
m.w	m.w	1.140000	malformed_after_normalization
momma's	momma's	1.140000	malformed_after_normalization
n.os	n.os	1.140000	malformed_after_normalization
o.v	o.v	1.140000	malformed_after_normalization
r.f.a	r.f.a	1.140000	malformed_after_normalization
react.js	react.js	1.140000	malformed_after_normalization
s.i.p	s.i.p	1.140000	malformed_after_normalization
t.w	t.w	1.140000	malformed_after_normalization
traveler's	traveler's	1.140000	malformed_after_normalization
who'll	who'll	1.140000	malformed_after_normalization
wojtyła	wojtyła	1.140000	malformed_after_normalization
wwe.com	wwe.com	1.140000	malformed_after_normalization
y_y	y_y	1.140000	malformed_after_normalization
ли	ли	1.140000	malformed_after_normalization
том	том	1.140000	malformed_after_normalization
על	על	1.140000	malformed_after_normalization
ᕕ	ᕕ	1.140000	malformed_after_normalization
✊🏾	✊🏾	1.140000	malformed_after_normalization
🇨🇷	🇨🇷	1.140000	malformed_after_normalization
🌽	🌽	1.140000	malformed_after_normalization
🍐	🍐	1.140000	malformed_after_normalization
🍓	🍓	1.140000	malformed_after_normalization
🐜	🐜	1.140000	malformed_after_normalization
🐥	🐥	1.140000	malformed_after_normalization
📹	📹	1.140000	malformed_after_normalization
😼	😼	1.140000	malformed_after_normalization
0000@	0000@	1.140000	url_or_email
señor@s	señor@s	1.140000	url_or_email
www.infobae.com	www.infobae.com	1.140000	url_or_email
www.ncbi.nlm.nih.gov	www.ncbi.nlm.nih.gov	1.140000	url_or_email
00,000m	00,000m	1.130000	contains_digit
000c00	000c00	1.130000	contains_digit
000kgs	000kgs	1.130000	contains_digit
000tv	000tv	1.130000	contains_digit
00mv	00mv	1.130000	contains_digit
00x5	00x5	1.130000	contains_digit
00β	00β	1.130000	contains_digit
1rm	1rm	1.130000	contains_digit
2cor	2cor	1.130000	contains_digit
4x8	4x8	1.130000	contains_digit
5'4	5'4	1.130000	contains_digit
6'3	6'3	1.130000	contains_digit
7px	7px	1.130000	contains_digit
a1c	a1c	1.130000	contains_digit
cap1	cap1	1.130000	contains_digit
dc4	dc4	1.130000	contains_digit
la7	la7	1.130000	contains_digit
nt1	nt1	1.130000	contains_digit
pde5	pde5	1.130000	contains_digit
pm2	pm2	1.130000	contains_digit
sf6	sf6	1.130000	contains_digit
v2g	v2g	1.130000	contains_digit
vol1	vol1	1.130000	contains_digit
a.a.a	a.a.a	1.130000	malformed_after_normalization
âª	aª	1.130000	malformed_after_normalization
beat'em	beat'em	1.130000	malformed_after_normalization
bil'in	bil'in	1.130000	malformed_after_normalization
c.i.s	c.i.s	1.130000	malformed_after_normalization
c.s.a	c.s.a	1.130000	malformed_after_normalization
d.antonio	d.antonio	1.130000	malformed_after_normalization
d.n.e	d.n.e	1.130000	malformed_after_normalization
f.a.m.e	f.a.m.e	1.130000	malformed_after_normalization
f.i.f.a	f.i.f.a	1.130000	malformed_after_normalization
issuu.com	issuu.com	1.130000	malformed_after_normalization
kω	kω	1.130000	malformed_after_normalization
l.s.d	l.s.d	1.130000	malformed_after_normalization
lavoz.com.ar	lavoz.com.ar	1.130000	malformed_after_normalization
m.i.c	m.i.c	1.130000	malformed_after_normalization
madrid.es	madrid.es	1.130000	malformed_after_normalization
nathan's	nathan's	1.130000	malformed_after_normalization
obama's	obama's	1.130000	malformed_after_normalization
party's	party's	1.130000	malformed_after_normalization
r_	r_	1.130000	malformed_after_normalization
rosemary's	rosemary's	1.130000	malformed_after_normalization
s.a.l	s.a.l	1.130000	malformed_after_normalization
s.e.u	s.e.u	1.130000	malformed_after_normalization
sant'anna	sant'anna	1.130000	malformed_after_normalization
shi'ar	shi'ar	1.130000	malformed_after_normalization
τουσ	τουσ	1.130000	malformed_after_normalization
же	же	1.130000	malformed_after_normalization
система	система	1.130000	malformed_after_normalization
ты	ты	1.130000	malformed_after_normalization
۩	۩	1.130000	malformed_after_normalization
ஜ	ஜ	1.130000	malformed_after_normalization
ೋ	ೂೕ	1.130000	malformed_after_normalization
ღೋ	ღೂೕ	1.130000	malformed_after_normalization
⏺	⏺	1.130000	malformed_after_normalization
へ	へ	1.130000	malformed_after_normalization
이	이	1.130000	malformed_after_normalization
🐖	🐖	1.130000	malformed_after_normalization
👈🏻	👈🏻	1.130000	malformed_after_normalization
👊🏿	👊🏿	1.130000	malformed_after_normalization
👨🏽	👨🏽	1.130000	malformed_after_normalization
👳	👳	1.130000	malformed_after_normalization
💆	💆	1.130000	malformed_after_normalization
🖕🏻	🖕🏻	1.130000	malformed_after_normalization
😽	😽	1.130000	malformed_after_normalization
🙇🏼	🙇🏼	1.130000	malformed_after_normalization
🚪	🚪	1.130000	malformed_after_normalization
est@s	est@s	1.130000	url_or_email
www.europapress.es	www.europapress.es	1.130000	url_or_email
0.0.00.0	0.0.00.0	1.120000	contains_digit
0.000.000.000,00	0.000.000.000,00	1.120000	contains_digit
0.0mg	0.0mg	1.120000	contains_digit
0.0ºc	0.0ºc	1.120000	contains_digit
000la	000la	1.120000	contains_digit
00horas.cl	00horas.cl	1.120000	contains_digit
00nov	00nov	1.120000	contains_digit
00p00	00p00	1.120000	contains_digit
1al	1al	1.120000	contains_digit
1l2l3	1l2l3	1.120000	contains_digit
2mts	2mts	1.120000	contains_digit
3doodler	3doodler	1.120000	contains_digit
4motion	4motion	1.120000	contains_digit
6x1	6x1	1.120000	contains_digit
a1a	a1a	1.120000	contains_digit
a3bandas	a3bandas	1.120000	contains_digit
ap1	ap1	1.120000	contains_digit
cj000	cj000	1.120000	contains_digit
cm00	cm00	1.120000	contains_digit
cr2	cr2	1.120000	contains_digit
dd2	dd2	1.120000	contains_digit
ep9	ep9	1.120000	contains_digit
f00c	f00c	1.120000	contains_digit
fm000	fm000	1.120000	contains_digit
km1	km1	1.120000	contains_digit
lu00	lu00	1.120000	contains_digit
mx000	mx000	1.120000	contains_digit
nº0000	nº0000	1.120000	contains_digit
op2	op2	1.120000	contains_digit
pc000	pc000	1.120000	contains_digit
pe00	pe00	1.120000	contains_digit
pk2	pk2	1.120000	contains_digit
plus000	plus000	1.120000	contains_digit
pt2	pt2	1.120000	contains_digit
rs6	rs6	1.120000	contains_digit
sse2	sse2	1.120000	contains_digit
th8	th8	1.120000	contains_digit
un3	un3	1.120000	contains_digit
yonosoy000	yonosoy000	1.120000	contains_digit
blogger.com	blogger.com	1.120000	malformed_after_normalization
c.e.a	c.e.a	1.120000	malformed_after_normalization
c.l.a	c.l.a	1.120000	malformed_after_normalization
co'mo	co'mo	1.120000	malformed_after_normalization
david's	david's	1.120000	malformed_after_normalization
driver's	driver's	1.120000	malformed_after_normalization
eldia.es	eldia.es	1.120000	malformed_after_normalization
examiner.com	examiner.com	1.120000	malformed_after_normalization
fnac.es	fnac.es	1.120000	malformed_after_normalization
guðmundur	guðmundur	1.120000	malformed_after_normalization
h.n	h.n	1.120000	malformed_after_normalization
hill's	hill's	1.120000	malformed_after_normalization
kim's	kim's	1.120000	malformed_after_normalization
maker's	maker's	1.120000	malformed_after_normalization
no.es	no.es	1.120000	malformed_after_normalization
oscar's	oscar's	1.120000	malformed_after_normalization
quel'thalas	quel'thalas	1.120000	malformed_after_normalization
rick's	rick's	1.120000	malformed_after_normalization
s.u	s.u	1.120000	malformed_after_normalization
shutterstock.com	shutterstock.com	1.120000	malformed_after_normalization
sigurður	sigurður	1.120000	malformed_after_normalization
ss.ss	ss.ss	1.120000	malformed_after_normalization
ze:a	ze:a	1.120000	malformed_after_normalization
益	益	1.120000	malformed_after_normalization
🇪🇨	🇪🇨	1.120000	malformed_after_normalization
🌐	🌐	1.120000	malformed_after_normalization
🐤	🐤	1.120000	malformed_after_normalization
💌	💌	1.120000	malformed_after_normalization
💤	💤	1.120000	malformed_after_normalization
😺	😺	1.120000	malformed_after_normalization
🥊	🥊	1.120000	malformed_after_normalization
maestr@	maestr@	1.120000	url_or_email
pequeñ@	pequeñ@	1.120000	url_or_email
www.eltiempo.com	www.eltiempo.com	1.120000	url_or_email
0,00mts	0,00mts	1.110000	contains_digit
0.0cm	0.0cm	1.110000	contains_digit
00'0	00'0	1.110000	contains_digit
000'000	000'000	1.110000	contains_digit
0000misterchip	0000misterchip	1.110000	contains_digit
00que	00que	1.110000	contains_digit
1'6	1'6	1.110000	contains_digit
2'2	2'2	1.110000	contains_digit
2π	2π	1.110000	contains_digit
3horas	3horas	1.110000	contains_digit
3os	3os	1.110000	contains_digit
4x6	4x6	1.110000	contains_digit
a4a	a4a	1.110000	contains_digit
cu1	cu1	1.110000	contains_digit
cuso4	cuso4	1.110000	contains_digit
dia00	dia00	1.110000	contains_digit
ffp2	ffp2	1.110000	contains_digit
hd0000	hd0000	1.110000	contains_digit
ht3	ht3	1.110000	contains_digit
iphone6	iphone6	1.110000	contains_digit
la5	la5	1.110000	contains_digit
ns000	ns000	1.110000	contains_digit
op1	op1	1.110000	contains_digit
play4	play4	1.110000	contains_digit
sb4	sb4	1.110000	contains_digit
st1	st1	1.110000	contains_digit
supermerk2	supermerk2	1.110000	contains_digit
tc3	tc3	1.110000	contains_digit
tk00	tk00	1.110000	contains_digit
tt000	tt000	1.110000	contains_digit
utf8	utf8	1.110000	contains_digit
win8	win8	1.110000	contains_digit
b.u.p	b.u.p	1.110000	malformed_after_normalization
c.c.c	c.c.c	1.110000	malformed_after_normalization
cbgb's	cbgb's	1.110000	malformed_after_normalization
chester's	chester's	1.110000	malformed_after_normalization
crow's	crow's	1.110000	malformed_after_normalization
dewar's	dewar's	1.110000	malformed_after_normalization
e.l.a	e.l.a	1.110000	malformed_after_normalization
e.t.s.i	e.t.s.i	1.110000	malformed_after_normalization
emperor's	emperor's	1.110000	malformed_after_normalization
f.d.a	f.d.a	1.110000	malformed_after_normalization
h.b.k	h.b.k	1.110000	malformed_after_normalization
heraldo.es	heraldo.es	1.110000	malformed_after_normalization
j'son	j'son	1.110000	malformed_after_normalization
k.h	k.h	1.110000	malformed_after_normalization
ll.b	ll.b	1.110000	malformed_after_normalization
m.facebook.com	m.facebook.com	1.110000	malformed_after_normalization
monografías.com	monografias.com	1.110000	malformed_after_normalization
news.com.au	news.com.au	1.110000	malformed_after_normalization
no.me	no.me	1.110000	malformed_after_normalization
no.se	no.se	1.110000	malformed_after_normalization
pa'qué	pa'que	1.110000	malformed_after_normalization
pearl's	pearl's	1.110000	malformed_after_normalization
popeye's	popeye's	1.110000	malformed_after_normalization
steve's	steve's	1.110000	malformed_after_normalization
three's	three's	1.110000	malformed_after_normalization
u__u	u__u	1.110000	malformed_after_normalization
unesdoc.unesco.org	unesdoc.unesco.org	1.110000	malformed_after_normalization
z's	z's	1.110000	malformed_after_normalization
από	απο	1.110000	malformed_after_normalization
δx	δx	1.110000	malformed_after_normalization
области	области	1.110000	malformed_after_normalization
⇐	⇐	1.110000	malformed_after_normalization
☕️	☕	1.110000	malformed_after_normalization
❑	❑	1.110000	malformed_after_normalization
い	い	1.110000	malformed_after_normalization
元	元	1.110000	malformed_after_normalization
ciudadan@	ciudadan@	1.110000	url_or_email
list@	list@	1.110000	url_or_email
0'6	0'6	1.100000	contains_digit
000mts2	000mts2	1.100000	contains_digit
00_	00_	1.100000	contains_digit
00es	00es	1.100000	contains_digit
00tb	00tb	1.100000	contains_digit
1'4	1'4	1.100000	contains_digit
2en1	2en1	1.100000	contains_digit
2la	2la	1.100000	contains_digit
2rm	2rm	1.100000	contains_digit
2ºa	2ºa	1.100000	contains_digit
4yfn	4yfn	1.100000	contains_digit
5días	5dias	1.100000	contains_digit
8hrs	8hrs	1.100000	contains_digit
9z	9z	1.100000	contains_digit
am0	am0	1.100000	contains_digit
ax000	ax000	1.100000	contains_digit
c0mo	c0mo	1.100000	contains_digit
ca000	ca000	1.100000	contains_digit
cb000	cb000	1.100000	contains_digit
el2	el2	1.100000	contains_digit
ers0000	ers0000	1.100000	contains_digit
foto2	foto2	1.100000	contains_digit
gl000	gl000	1.100000	contains_digit
h2h	h2h	1.100000	contains_digit
ie8	ie8	1.100000	contains_digit
ii2	ii2	1.100000	contains_digit
rh8	rh8	1.100000	contains_digit
sc000	sc000	1.100000	contains_digit
sf00h	sf00h	1.100000	contains_digit
su1	su1	1.100000	contains_digit
tendencias00	tendencias00	1.100000	contains_digit
th3	th3	1.100000	contains_digit
tn8	tn8	1.100000	contains_digit
amazon.de	amazon.de	1.100000	malformed_after_normalization
b.i.c	b.i.c	1.100000	malformed_after_normalization
bell's	bell's	1.100000	malformed_after_normalization
c.e.c	c.e.c	1.100000	malformed_after_normalization
c.e.n	c.e.n	1.100000	malformed_after_normalization
cee'd	cee'd	1.100000	malformed_after_normalization
console.log	console.log	1.100000	malformed_after_normalization
d.a.s	d.a.s	1.100000	malformed_after_normalization
e.e.i	e.e.i	1.100000	malformed_after_normalization
e.k	e.k	1.100000	malformed_after_normalization
eagle's	eagle's	1.100000	malformed_after_normalization
el_telegrafo	el_telegrafo	1.100000	malformed_after_normalization
harrah's	harrah's	1.100000	malformed_after_normalization
harrod's	harrod's	1.100000	malformed_after_normalization
idea.me	idea.me	1.100000	malformed_after_normalization
jackson's	jackson's	1.100000	malformed_after_normalization
jo's	jo's	1.100000	malformed_after_normalization
lenta.ru	lenta.ru	1.100000	malformed_after_normalization
lnkd.in	lnkd.in	1.100000	malformed_after_normalization
majesty's	majesty's	1.100000	malformed_after_normalization
minutouno.com	minutouno.com	1.100000	malformed_after_normalization
o'conor	o'conor	1.100000	malformed_after_normalization
p.sanchez	p.sanchez	1.100000	malformed_after_normalization
r.c.d	r.c.d	1.100000	malformed_after_normalization
s.a.p	s.a.p	1.100000	malformed_after_normalization
s.l.l	s.l.l	1.100000	malformed_after_normalization
s.r.i	s.r.i	1.100000	malformed_after_normalization
tení­a	teni­a	1.100000	malformed_after_normalization
tonight's	tonight's	1.100000	malformed_after_normalization
u.c.m	u.c.m	1.100000	malformed_after_normalization
v.o.s	v.o.s	1.100000	malformed_after_normalization
w.e.b	w.e.b	1.100000	malformed_after_normalization
y.y	y.y	1.100000	malformed_after_normalization
©️	©	1.100000	malformed_after_normalization
δt	δt	1.100000	malformed_after_normalization
μs	μs	1.100000	malformed_after_normalization
жизни	жизни	1.100000	malformed_after_normalization
✌🏿	✌🏿	1.100000	malformed_after_normalization
か	か	1.100000	malformed_after_normalization
煤	煤	1.100000	malformed_after_normalization
🅱	🅱	1.100000	malformed_after_normalization
🇮🇹	🇮🇹	1.100000	malformed_after_normalization
🎇	🎇	1.100000	malformed_after_normalization
🏴	🏴	1.100000	malformed_after_normalization
🐌	🐌	1.100000	malformed_after_normalization
🐟	🐟	1.100000	malformed_after_normalization
🐿	🐿	1.100000	malformed_after_normalization
👤	👤	1.100000	malformed_after_normalization
mierd@	mierd@	1.100000	url_or_email
www.ine.es	www.ine.es	1.100000	url_or_email
0,00mg	0,00mg	1.090000	contains_digit
00.0v	00.0v	1.090000	contains_digit
000sx	000sx	1.090000	contains_digit
00mtc	00mtc	1.090000	contains_digit
1'7	1'7	1.090000	contains_digit
1a2	1a2	1.090000	contains_digit
3tb	3tb	1.090000	contains_digit
3tc	3tc	1.090000	contains_digit
4hrs	4hrs	1.090000	contains_digit
5'1	5'1	1.090000	contains_digit
5ml	5ml	1.090000	contains_digit
6q	6q	1.090000	contains_digit
ac1	ac1	1.090000	contains_digit
ac6	ac6	1.090000	contains_digit
dr3	dr3	1.090000	contains_digit
